timestamp,cash,position_value,total_value,daily_return
2023-01-11 05:00:00+00:00,112.49883080814507,122353.16200513339,122465.66083594154,0.00900666503019818
2023-01-12 05:00:00+00:00,47.521139201332595,122639.29419088378,122686.81533008511,0.0018058490244039606
2023-01-13 05:00:00+00:00,274.2716625141667,122301.28193187831,122575.55359439248,-0.0009068760599359316
2023-01-17 05:00:00+00:00,303.02927891193934,121318.3353821413,121621.36466105325,-0.0077844962177097896
2023-01-18 05:00:00+00:00,156.94676148115934,119125.43816408352,119282.38492556468,-0.01923165179084343
2023-01-19 05:00:00+00:00,62.28122232780911,119749.00719331524,119811.28841564305,0.004434045231476744
2023-01-20 05:00:00+00:00,24.678714711531303,120698.82328366772,120723.50199837924,0.007613753218073985
2023-01-23 05:00:00+00:00,12.264672070246505,120937.17915205704,120949.44382412729,0.0018715645421806622
2023-01-24 05:00:00+00:00,136.99143974621532,121570.03681264825,121707.02825239446,0.0062636454068261726
2023-01-25 05:00:00+00:00,93.1654888822702,121441.21542862407,121534.38091750634,-0.0014185486028801273
2023-01-26 05:00:00+00:00,37.109144421790894,122686.29906366671,122723.4082080885,0.009783464412339715
2023-01-27 05:00:00+00:00,1728.4475944484325,119612.9893463438,121341.43694079223,-0.011260861212011058
2023-01-30 05:00:00+00:00,1131.0603763066688,119394.15471984708,120525.21509615376,-0.006726653855572435
2023-01-31 05:00:00+00:00,449.3936083078514,122191.80925526252,122641.20286357036,0.01755639071648611
2023-02-01 05:00:00+00:00,178.4452972753286,122102.14861302417,122280.5939102995,-0.002940357276762927
2023-02-02 05:00:00+00:00,143.4711249544571,119137.56591818733,119281.0370431418,-0.024530113661028415
2023-02-03 05:00:00+00:00,221.5231460116679,118784.15314418942,119005.67629020108,-0.002308504015111164
2023-02-06 05:00:00+00:00,83.53029255271134,119063.72116301452,119147.25145556722,0.0011896505257522748
2023-02-07 05:00:00+00:00,31.458192175847323,120427.91348574076,120459.37167791661,0.011012593293758937
2023-02-08 05:00:00+00:00,11.808597507057542,120457.71325457879,120469.52185208585,8.42622207624751e-05
2023-02-09 05:00:00+00:00,4.393752170431146,120660.18855566489,120664.58230783533,0.0016191685062797766
2023-02-10 05:00:00+00:00,975.8927194036553,121685.97121029785,122661.8639297015,0.01655234355985901
2023-02-13 05:00:00+00:00,1121.8401882772266,122033.064205629,123154.90439390622,0.004019508985182933
2023-02-14 05:00:00+00:00,445.8147145615526,122265.70357027145,122711.518284833,-0.003600231036313998
2023-02-15 05:00:00+00:00,177.02370943505812,122134.24777114253,122311.27148057759,-0.0032616889583777574
2023-02-16 05:00:00+00:00,70.25607352603816,120858.23507094117,120928.4911444672,-0.011305420337568525
2023-02-17 05:00:00+00:00,27.846439795041565,121763.86822120534,121791.71466100038,0.007138297256201853
2023-02-21 05:00:00+00:00,10.445689734695021,120814.081139899,120824.5268296337,-0.00794132699468752
2023-02-22 05:00:00+00:00,5.537889281487176,120128.56913715019,120134.10702643168,-0.005714235522523787
2023-02-23 05:00:00+00:00,10143.508693798616,110255.35347238547,120398.86216618409,0.002203829922289734
2023-02-24 05:00:00+00:00,4090.171813468343,116060.38498498278,120150.55679845113,-0.0020623564314937474
2023-02-27 05:00:00+00:00,2842.6365639016894,117178.05417865323,120020.69074255491,-0.001080861040985944
2023-02-28 05:00:00+00:00,2576.4125466359396,116605.11591266615,119181.52845930209,-0.006991813478667864
2023-03-01 05:00:00+00:00,1088.192489868543,117820.0536167615,118908.24610663005,-0.002292992514904403
2023-03-02 05:00:00+00:00,455.33133579531716,118847.24136668396,119302.57270247927,0.003316225819154857
2023-03-03 05:00:00+00:00,190.32510279205573,120317.0636335845,120507.38873637655,0.010098826928920397
2023-03-06 05:00:00+00:00,4601.496312355953,116087.2089918134,120688.70530416936,0.001504609548792522
2023-03-07 05:00:00+00:00,1923.9209926656013,116802.5011809757,118726.4221736413,-0.01625904533139661
2023-03-08 05:00:00+00:00,804.3723024220754,117189.21195190896,117993.58425433104,-0.006172492237982709
2023-03-09 05:00:00+00:00,319.44791732509856,115804.37031693535,116123.81823426046,-0.015846336323171364
2023-03-10 05:00:00+00:00,129.08283219203,115075.34980812519,115204.43264031722,-0.007917286978012835
2023-03-13 04:00:00+00:00,48.64760711337662,115015.60583531288,115064.25344242626,-0.0012167864957819605
2023-03-14 04:00:00+00:00,249.02841018784164,115887.27769659467,116136.3061067825,0.00931699143985375
2023-03-15 04:00:00+00:00,93.90950307827588,115227.80884562527,115321.71834870355,-0.0070140663620726264
2023-03-16 04:00:00+00:00,54.090392535289375,116335.5995968944,116389.6899894297,0.009260802353784474
2023-03-17 04:00:00+00:00,280.3555044557354,115067.21494936613,115347.57045382186,-0.008953710038255814
2023-03-20 04:00:00+00:00,851.8536002734388,116119.5658092594,116971.41940953283,0.014077877404111096
2023-03-21 04:00:00+00:00,476.7220736252218,117668.14260299731,118144.86467662253,0.010031897304599764
2023-03-22 04:00:00+00:00,232.1995830850235,116426.34345693892,116658.54304002394,-0.012580501409577446
2023-03-23 04:00:00+00:00,333.4094721045061,116072.9218698906,116406.33134199512,-0.002161965094509162
2023-03-24 04:00:00+00:00,25554.082995228,91606.59011744925,117160.67311267725,0.006480246924593146
2023-03-27 04:00:00+00:00,11248.929886470565,106780.61246056578,118029.54234703635,0.007416048502243373
